Date,N,SCORE,City,Avg_Temp
2012-01-01,385,0.5976726623376624,New York,7.8
2012-01-02,500,0.587724832,New York,4.3
2012-01-03,551,0.5600069818511796,New York,-3.5
2012-01-04,431,0.5881157517401392,New York,-6.4
2012-01-05,437,0.5785530778032036,New York,0.6
2012-01-06,512,0.582914994140625,New York,5.5
2012-01-07,496,0.5776784798387098,New York,9.9
2012-01-08,489,0.5792762862985684,New York,5.0
2012-01-09,457,0.5806686148796498,New York,1.9
2012-01-10,445,0.5825536426966292,New York,4.4
2012-01-11,462,0.5870362251082251,New York,4.9
2012-01-12,448,0.5797077522321429,New York,6.8
2012-01-13,488,0.5889611413934426,New York,3.0
2012-01-14,488,0.5926643135245901,New York,-1.0
2012-01-15,561,0.5789751942959002,New York,-5.7
2012-01-16,499,0.5884184649298597,New York,-3.6
2012-01-17,425,0.5750968635294118,New York,5.2
2012-01-18,458,0.5878294716157206,New York,3.8
2012-01-19,508,0.5687411515748032,New York,-2.3
2012-01-20,529,0.5798505765595463,New York,-0.8
2012-01-21,501,0.5799952754491018,New York,-3.7
2012-01-22,486,0.573148572016461,New York,-3.9
2012-01-23,542,0.5581178357933579,New York,4.6
2012-01-24,473,0.5821705496828753,New York,8.9
2012-01-25,513,0.565851477582846,New York,5.3
2012-01-26,517,0.582752669245648,New York,2.9
2012-01-27,502,0.5818159003984064,New York,9.0
2012-01-28,493,0.601820784989858,New York,6.3
2012-01-29,503,0.5824224234592446,New York,4.0
2012-01-30,492,0.5371620304878048,New York,2.7
2012-01-31,507,0.5847864063116371,New York,8.2
2012-02-01,546,0.5686711153846155,New York,12.6
2012-02-02,506,0.5639589644268775,New York,5.8
2012-02-03,508,0.5913773149606298,New York,3.4
2012-02-04,572,0.6013783723776224,New York,4.9
2012-02-05,595,0.5921289445378152,New York,1.9
2012-02-06,661,0.5674472692889561,New York,4.5
2012-02-07,505,0.5846264594059406,New York,5.7
2012-02-08,495,0.5836776888888889,New York,1.0
2012-02-09,450,0.5963555911111111,New York,2.8
2012-02-10,551,0.6127860290381125,New York,3.4
2012-02-11,510,0.6048785980392157,New York,2.1
2012-02-12,518,0.593561333976834,New York,-2.6
2012-02-13,614,0.5839239625407167,New York,1.5
2012-02-14,517,0.6255371702127661,New York,4.7
2012-02-15,498,0.5891260301204819,New York,5.6
2012-02-16,562,0.5905208256227757,New York,3.9
2012-02-17,535,0.5975370915887851,New York,7.6
2012-02-18,518,0.5971036003861004,New York,5.0
2012-02-19,554,0.5910319079422383,New York,3.9
2012-02-20,488,0.5789184590163934,New York,3.2
2012-02-21,501,0.574867508982036,New York,3.9
2012-02-22,551,0.5780254736842105,New York,9.3
2012-02-23,276,0.5697161304347826,New York,10.6
2012-02-24,523,0.602019397705545,New York,5.8
2012-02-25,540,0.5885887907407407,New York,4.8
2012-02-26,565,0.5861170336283186,New York,3.1
2012-02-27,588,0.5940911292517007,New York,7.6
2012-02-28,580,0.5763185275862069,New York,7.2
2012-02-29,556,0.5803234424460432,New York,5.0
2012-03-01,553,0.5857591066907776,New York,4.8
2012-03-02,564,0.6055684609929077,New York,3.7
2012-03-03,521,0.5934080902111324,New York,9.5
2012-03-04,618,0.5781988155339806,New York,5.3
2012-03-05,489,0.575300100204499,New York,2.8
2012-03-06,546,0.583662316849817,New York,1.7
2012-03-07,520,0.5976215057692308,New York,9.3
2012-03-08,534,0.5698660149812734,New York,16.3
2012-03-09,533,0.5746552251407129,New York,8.1
2012-03-10,527,0.5984081328273245,New York,2.6
2012-03-11,557,0.5923865332136447,New York,7.9
2012-03-12,503,0.5878631530815108,New York,13.2
2012-03-13,489,0.582504509202454,New York,17.5
2012-03-14,571,0.5935954640980735,New York,18.1
2012-03-15,560,0.6030746446428571,New York,8.5
2012-03-16,557,0.5703067271095152,New York,8.1
2012-03-17,549,0.5809906848816029,New York,10.3
2012-03-18,573,0.5704418481675393,New York,11.1
2012-03-19,587,0.5844686695059625,New York,16.7
2012-03-20,605,0.5815401024793387,New York,16.4
2012-03-21,585,0.5594618461538462,New York,15.5
2012-03-22,550,0.5898894163636365,New York,17.9
2012-03-23,568,0.5759094911971832,New York,18.2
2012-03-24,567,0.5925179312169312,New York,14.4
2012-03-25,576,0.5972081284722222,New York,9.6
2012-03-26,520,0.5695235326923077,New York,9.4
2012-03-27,465,0.5799719956989248,New York,5.4
2012-03-28,549,0.5854348469945356,New York,12.3
2012-03-29,513,0.5827912807017543,New York,12.3
2012-03-30,580,0.6084321482758621,New York,8.5
2012-03-31,545,0.5727814935779817,New York,5.7
2012-04-01,184,0.5517377608695652,New York,8.5
2012-04-12,2,0.740664,New York,11.0
2012-04-15,1,0.599156,New York,21.1
2012-04-20,1,0.348437,New York,15.3
2012-04-24,2,0.1539334999999999,New York,10.5
2012-04-29,1,0.950474,New York,12.8
2012-04-30,3,0.2564713333333333,New York,11.0
2012-05-01,365,0.5839194547945206,New York,16.0
2012-05-02,465,0.5669868193548386,New York,12.1
2012-05-03,483,0.5885148509316769,New York,12.4
2012-05-04,607,0.5892008616144976,New York,16.8
2012-05-05,496,0.6190037641129033,New York,15.3
2012-05-06,541,0.6093486155268022,New York,14.7
2012-05-07,480,0.5800679604166666,New York,13.9
2012-05-08,478,0.5890905878661088,New York,16.8
2012-05-09,539,0.5898534619666048,New York,18.7
2012-05-10,561,0.5911109304812834,New York,15.8
2012-05-11,542,0.5643522343173432,New York,16.2
2012-05-12,529,0.6117229281663517,New York,19.9
2012-05-13,564,0.6073750319148936,New York,22.4
2012-05-14,514,0.5997358424124514,New York,19.7
2012-05-15,264,0.5969770946969697,New York,17.6
2012-05-16,569,0.5522273304042179,New York,21.5
2012-05-17,512,0.606296876953125,New York,18.7
2012-05-18,541,0.5945434547134936,New York,16.6
2012-05-19,530,0.606954345283019,New York,18.6
2012-05-20,542,0.5981405018450184,New York,20.6
2012-05-21,493,0.5605742413793103,New York,17.0
2012-05-22,469,0.5713363262260128,New York,19.1
2012-05-23,533,0.5689953996247654,New York,20.9
2012-05-24,527,0.5638402068311196,New York,18.6
2012-05-25,460,0.579206752173913,New York,19.6
2012-05-26,586,0.5896914436860069,New York,24.3
2012-05-27,500,0.595707666,New York,23.6
2012-05-28,514,0.5962860953307394,New York,26.7
2012-05-29,546,0.5724678919413919,New York,28.1
2012-05-30,542,0.5812527195571956,New York,23.2
2012-05-31,548,0.5858044543795621,New York,23.7
2012-06-01,566,0.5813863038869258,New York,19.2
2012-06-02,550,0.594480010909091,New York,20.9
2012-06-03,544,0.6004176047794118,New York,19.5
2012-06-04,515,0.5796054058252427,New York,15.4
2012-06-05,534,0.5716795018726593,New York,15.1
2012-06-06,584,0.5849596609589042,New York,17.5
2012-06-07,593,0.5812907234401349,New York,20.4
2012-06-08,580,0.6174362568965517,New York,22.7
2012-06-09,575,0.5927093513043479,New York,23.0
2012-06-10,599,0.5973356210350584,New York,24.1
2012-06-11,466,0.5905781802575107,New York,21.1
2012-06-12,599,0.5685596110183639,New York,20.4
2012-06-13,594,0.5687527996632996,New York,20.5
2012-06-14,623,0.598869382022472,New York,20.5
2012-06-15,587,0.5968868364565587,New York,21.4
2012-06-16,629,0.6068656073131955,New York,20.9
2012-06-17,588,0.6204917380952382,New York,18.4
2012-06-18,576,0.5686246788194445,New York,18.0
2012-06-19,588,0.6072523078231293,New York,21.5
2012-06-20,682,0.5763530190615836,New York,29.5
2012-06-21,540,0.5874067074074075,New York,32.2
2012-06-22,677,0.5759643589364845,New York,28.4
2012-06-23,611,0.6126934975450082,New York,25.9
2012-06-24,607,0.6056177841845141,New York,24.8
2012-06-25,569,0.5771190369068541,New York,21.4
2012-06-26,539,0.5968168905380334,New York,19.9
2012-06-27,604,0.5812537566225164,New York,23.5
2012-06-28,656,0.5934063704268293,New York,26.8
2012-06-29,613,0.5953286443719412,New York,29.9
2012-06-30,207,0.5869962512077294,New York,30.7
2012-07-01,411,0.5682559781021898,New York,29.7
2012-07-02,612,0.5819025767973856,New York,28.0
2012-07-03,600,0.5816504633333334,New York,28.4
2012-07-04,640,0.6062539625000001,New York,29.8
2012-07-05,645,0.5951590248062015,New York,31.3
2012-07-06,635,0.5918631275590551,New York,29.4
2012-07-07,679,0.5907470898379971,New York,31.3
2012-07-08,613,0.6182704567699837,New York,29.0
2012-07-09,588,0.5912980017006803,New York,26.5
2012-07-10,580,0.5837882327586207,New York,25.8
2012-07-11,666,0.5894703738738739,New York,25.7
2012-07-12,697,0.5800144045911046,New York,26.5
2012-07-13,701,0.5898849543509272,New York,27.0
2012-07-14,646,0.5871566114551083,New York,26.8
2012-07-15,709,0.5748772665726375,New York,27.5
2012-07-16,686,0.5660627711370262,New York,27.9
2012-07-17,708,0.550441279661017,New York,31.2
2012-07-18,737,0.5688702605156039,New York,30.3
2012-07-19,728,0.5723355824175825,New York,24.0
2012-07-20,734,0.584355104904632,New York,20.3
2012-07-21,642,0.6055359813084112,New York,21.3
2012-07-22,680,0.5923579367647059,New York,23.8
2012-07-23,697,0.5875624146341464,New York,26.2
2012-07-24,745,0.5843185073825503,New York,29.2
2012-07-25,711,0.5891854092827004,New York,26.0
2012-07-26,706,0.5884454249291784,New York,26.0
2012-07-27,744,0.5920825201612903,New York,27.1
2012-07-28,723,0.5478224799446749,New York,24.6
2012-07-29,780,0.5789033653846154,New York,23.5
2012-07-30,702,0.5670353233618234,New York,23.9
2012-07-31,777,0.5545870102960103,New York,24.2
2012-08-01,744,0.5480174758064517,New York,23.2
2012-08-02,746,0.5787319879356568,New York,27.0
2012-08-03,684,0.5780818070175439,New York,28.3
2012-08-04,717,0.5675691422594142,New York,27.6
2012-08-05,796,0.573390987437186,New York,28.4
2012-08-06,775,0.5696469819354839,New York,27.2
2012-08-07,775,0.5725733367741935,New York,24.6
2012-08-08,788,0.5951051395939085,New York,26.5
2012-08-09,851,0.5777177896592244,New York,26.6
2012-08-10,781,0.5596942368758002,New York,25.7
2012-08-11,818,0.5736629547677262,New York,26.8
2012-08-12,789,0.5732575285171102,New York,26.5
2012-08-13,786,0.5814384745547073,New York,25.8
2012-08-14,842,0.5618322945368172,New York,24.4
2012-08-15,873,0.5684145257731958,New York,24.6
2012-08-16,804,0.5818193283582089,New York,25.2
2012-08-17,809,0.5755470531520396,New York,26.1
2012-08-18,753,0.5766959335989376,New York,22.4
2012-08-19,795,0.5919211597484277,New York,21.2
2012-08-20,781,0.5802717720870678,New York,22.7
2012-08-21,790,0.5480897265822785,New York,23.7
2012-08-22,757,0.5662504782034347,New York,24.2
2012-08-23,830,0.5780113469879518,New York,24.7
2012-08-24,837,0.578786560334528,New York,25.7
2012-08-25,399,0.6098549598997494,New York,25.1
2012-08-26,798,0.5888349097744361,New York,24.0
2012-08-27,762,0.5549759265091863,New York,24.8
2012-08-28,754,0.5667341737400531,New York,26.9
2012-08-29,890,0.5479677955056179,New York,23.6
2012-08-30,785,0.5660988585987261,New York,23.8
2012-08-31,855,0.5891652058479532,New York,26.4
2012-09-01,630,0.5621281396825397,New York,27.3
2012-09-02,788,0.5893122753807107,New York,24.4
2012-09-03,831,0.5551566233453671,New York,23.3
2012-09-04,799,0.5340777396745933,New York,24.2
2012-09-05,870,0.5695202367816092,New York,25.9
2012-09-06,1005,0.5714908746268655,New York,23.6
2012-09-07,939,0.5852032289669861,New York,26.1
2012-09-08,831,0.5961739422382671,New York,24.3
2012-09-09,809,0.5912920754017306,New York,21.4
2012-09-10,856,0.5806904614485981,New York,19.4
2012-09-11,838,0.5684271575178997,New York,18.3
2012-09-12,831,0.5867770060168471,New York,20.5
2012-09-13,811,0.5736187311960542,New York,21.2
2012-09-14,781,0.5708989257362357,New York,21.5
2012-09-15,837,0.5899700991636798,New York,20.0
2012-09-16,910,0.5828588692307692,New York,19.1
2012-09-17,808,0.5529670903465347,New York,19.7
2012-09-18,736,0.5623889375,New York,22.7
2012-09-19,960,0.5682278052083334,New York,18.7
2012-09-20,902,0.56381733481153,New York,16.7
2012-09-21,881,0.5763009284903519,New York,19.6
2012-09-22,939,0.5881490031948882,New York,20.5
2012-09-23,950,0.5730262568421053,New York,17.8
2012-09-24,961,0.5498342934443289,New York,15.8
2012-09-25,581,0.5450730585197934,New York,16.5
2012-09-26,903,0.5777077209302326,New York,20.7
2012-09-27,908,0.5433803975770924,New York,21.0
2012-09-28,904,0.5600130763274337,New York,19.9
2012-09-29,908,0.5851164801762114,New York,16.8
2012-09-30,304,0.552527572368421,New York,16.2
2012-10-01,1,0.664644,New York,16.6
2012-10-12,2,0.5803525,New York,10.2
2012-10-25,1,0.531687,New York,15.7
2012-10-26,1,0.778297,New York,17.2
2012-10-27,484,0.5788716859504133,New York,17.3
2012-10-28,1273,0.5479236323644934,New York,14.7
2012-10-29,1596,0.524614551378446,New York,14.1
2012-10-30,929,0.5195830904198062,New York,12.1
2012-10-31,9,0.5166986666666666,New York,8.1
2012-11-01,180,0.5200296222222223,New York,8.4
2012-11-02,1144,0.5565544536713287,New York,9.2
2012-11-03,1131,0.5578272148541115,New York,7.6
2012-11-04,1229,0.5648315996745321,New York,6.8
2012-11-05,512,0.53495398828125,New York,5.2
2012-11-06,381,0.5345496377952755,New York,2.8
2012-11-07,95,0.5334150421052631,New York,2.1
2012-11-08,4,0.49894,New York,4.7
2012-11-09,49,0.5673732244897959,New York,7.5
2012-11-10,137,0.5614875328467153,New York,9.0
2012-11-11,6,0.6270736666666666,New York,12.0
2012-11-12,2,0.810222,New York,13.6
2012-11-13,3,0.50918,New York,9.8
2012-11-14,5,0.5115740000000001,New York,5.3
2012-11-15,587,0.5641560749574105,New York,4.5
2012-11-16,767,0.555873071707953,New York,5.2
2012-11-17,4,0.694864,New York,6.3
2012-11-18,4,0.64925475,New York,6.0
2012-11-19,137,0.5731848540145985,New York,5.6
2012-11-20,1171,0.55329222117848,New York,6.0
2012-11-21,1210,0.5662709933884298,New York,6.9
2012-11-22,1412,0.5816523045325779,New York,7.4
2012-11-23,1110,0.5567971441441442,New York,8.5
2012-11-24,1124,0.5538650551601423,New York,5.4
2012-11-25,1305,0.55205249348659,New York,2.8
2012-11-26,1182,0.5383461404399323,New York,4.8
2012-11-27,1191,0.5454119680940386,New York,2.4
2012-11-28,1277,0.5530640939702427,New York,2.8
2012-11-29,1146,0.5545346169284467,New York,2.9
2012-11-30,1181,0.5486056977138019,New York,4.6
2013-01-01,1,0.694597,New York,3.0
2013-01-02,1,0.311056,New York,-1.9
2013-01-03,4806,0.5405492829796089,New York,-1.4
2013-01-04,4804,0.558603728143214,New York,1.2
2013-01-05,5194,0.5673764245283018,New York,2.6
2013-01-06,5161,0.5625668850997868,New York,4.2
2013-01-07,4536,0.5463525992063493,New York,4.8
2013-01-08,8585,0.5555856724519511,New York,3.6
2013-01-09,107512,0.5523256222375177,New York,5.5
2013-01-10,87328,0.5543253199203004,New York,6.5
2013-01-13,1,0.036765,New York,7.8
2013-01-16,60124,0.550911489904198,New York,1.4
2013-01-17,110835,0.5557607579374746,New York,4.6
2013-01-18,96005,0.5580609346388209,New York,-1.1
2013-01-31,135,0.5684363481481481,New York,8.2
2013-02-01,858,0.5690580874125875,New York,-1.8
2013-02-02,882,0.5792781950113378,New York,-4.0
2013-02-03,1144,0.5559232902097901,New York,-2.8
2013-02-04,118199,0.5475051175221448,New York,-2.6
2013-02-05,108870,0.5487799877927804,New York,-1.4
2013-02-06,106742,0.5508968895842312,New York,1.3
2013-02-07,82547,0.5652746184597865,New York,-1.2
2013-02-08,89509,0.5585489044900512,New York,0.7
2013-02-09,92047,0.5705606352406922,New York,-1.8
2013-02-10,88408,0.5774213567437336,New York,-3.2
2013-02-11,97449,0.5657582618292646,New York,3.1
2013-02-12,83381,0.5591517616003646,New York,4.9
2013-02-13,81834,0.5666555773272722,New York,3.7
2013-02-14,84873,0.5940966197377258,New York,3.8
2013-02-15,80859,0.5792106718361593,New York,6.4
2013-02-16,82354,0.5779723843407728,New York,2.5
2013-02-17,90064,0.5731553049942263,New York,-2.1
2013-02-18,89650,0.5549209483435583,New York,-3.0
2013-02-19,91093,0.549853271019727,New York,4.1
2013-02-20,96110,0.5553000615752783,New York,-0.3
2013-02-21,94294,0.555224088552824,New York,-1.6
2013-02-22,96020,0.5645204313163924,New York,-0.1
2013-02-23,92881,0.5678795208600252,New York,4.1
2013-02-24,98489,0.5628893813522322,New York,4.4
2013-02-25,104928,0.557203945162397,New York,3.9
2013-02-26,93192,0.5489794941518585,New York,3.9
2013-02-27,90090,0.5459906038961039,New York,6.1
2013-02-28,90273,0.5586041426672428,New York,6.8
2013-03-01,89805,0.5684690966093202,New York,4.5
2013-03-02,90705,0.5754457960090403,New York,2.3
2013-03-03,101197,0.5678213194956372,New York,0.8
2013-03-04,95009,0.5486602571966867,New York,1.4
2013-03-05,2,0.4805835,New York,4.3
2013-03-06,27826,0.5541065580033063,New York,4.8
2013-03-07,98918,0.5526718010574415,New York,2.9
2013-03-08,107424,0.557719570477733,New York,1.7
2013-03-09,100261,0.5739168069737984,New York,6.5
2013-03-10,103856,0.5672019329167308,New York,4.3
2013-03-11,102954,0.5460714980088195,New York,7.5
2013-03-12,102767,0.5456868266077631,New York,11.2
2013-03-13,1,0.331905,New York,6.9
2013-03-14,1,0.817657,New York,2.2
2013-03-16,1,0.678602,New York,2.4
2013-03-17,53090,0.559537193520437,New York,1.4
2013-03-18,97973,0.5410240533514336,New York,-0.2
2013-03-19,109155,0.5474386733360816,New York,4.0
2013-03-20,107102,0.5563784781423315,New York,4.1
2013-03-21,102084,0.5565817449845226,New York,1.8
2013-03-22,100060,0.5623276107435538,New York,1.8
2013-03-23,94224,0.5628224278103243,New York,4.1
2013-03-24,107104,0.5685906775003734,New York,4.4
2013-03-25,105171,0.5490776505120233,New York,3.7
2013-03-26,104036,0.5600891882905916,New York,6.3
2013-03-27,37585,0.5524539664227751,New York,6.9
2013-03-29,60205,0.5666577254048667,New York,8.5
2013-04-02,70546,0.5517936560967313,New York,4.2
2013-04-03,113863,0.5559690247578231,New York,4.2
2013-04-04,115311,0.5603986460875372,New York,4.8
2013-04-05,109591,0.5660536603005721,New York,9.8
2013-04-06,113264,0.5722009590161039,New York,7.0
2013-04-07,121583,0.5610558531538126,New York,8.2
2013-04-08,119930,0.5511188402318019,New York,14.9
2013-04-09,112306,0.5556102826741225,New York,18.7
2013-04-11,10032,0.5653564316188197,New York,13.8
2013-04-12,112779,0.5556983329875242,New York,7.4
2013-04-13,110005,0.5695107482841689,New York,8.8
2013-04-14,117782,0.5670140588290231,New York,11.8
2013-04-16,111894,0.5459690422989616,New York,12.3
2013-04-17,109915,0.5566754090433517,New York,17.7
2013-04-18,68718,0.558897752422946,New York,12.9
2013-04-19,110140,0.5565848766932994,New York,17.1
2013-04-20,110473,0.5782561608809392,New York,14.2
2013-04-21,107525,0.5679076952894676,New York,8.1
2013-04-22,106655,0.5512566158642351,New York,8.7
2013-04-24,1,0.191417,New York,12.3
2013-05-01,114519,0.5601842888865604,New York,13.5
2013-05-02,118303,0.5582102184390929,New York,14.3
2013-05-03,113848,0.5661850428026843,New York,14.4
2013-05-04,1,0.233533,New York,12.4
2013-05-05,119906,0.5674995624822777,New York,11.1
2013-05-06,113025,0.5485871279716877,New York,12.6
2013-05-07,118479,0.5538529930789422,New York,15.3
2013-05-08,125267,0.5478197426536917,New York,16.9
2013-05-09,121817,0.5544723237479169,New York,15.9
2013-05-10,117645,0.5663615150750139,New York,19.4
2013-05-11,118357,0.562896434101912,New York,19.4
2013-05-12,120252,0.5726406691697435,New York,17.9
2013-05-13,118825,0.5459468410183042,New York,11.5
2013-05-14,118166,0.5518985075994787,New York,11.2
2013-05-15,116617,0.5523814670245332,New York,14.6
2013-05-16,115588,0.5607920311797072,New York,21.6
2013-05-17,114877,0.5658342675209137,New York,20.4
2013-05-18,108805,0.5773774293185056,New York,16.9
2013-05-19,121407,0.5561354053720131,New York,14.3
2013-05-20,121992,0.5483860711767984,New York,18.9
2013-05-21,1,0.873814,New York,24.4
2013-05-23,87695,0.5496044211642624,New York,23.8
2013-05-24,118721,0.5565077981654467,New York,16.6
2013-05-25,118999,0.5613076883503223,New York,10.3
2013-05-26,116724,0.5660860734638976,New York,14.3
2013-05-27,116839,0.566904824082712,New York,16.8
2013-05-28,123026,0.5394318375221497,New York,16.4
2013-05-29,127030,0.551820070668346,New York,20.2
2013-05-30,1,0.787995,New York,28.2
2013-05-31,127812,0.5639268968641442,New York,28.9
2013-06-01,123733,0.5721583537374831,New York,28.1
2013-06-02,129076,0.5629228725092194,New York,27.8
2013-06-03,121857,0.5405349732145055,New York,23.6
2013-06-04,122840,0.5548836158336048,New York,20.2
2013-06-05,121316,0.5559826527745722,New York,18.9
2013-06-06,126953,0.5529735734563185,New York,17.8
2013-06-07,136182,0.5532153270109118,New York,17.2
2013-06-08,125383,0.5687223108156608,New York,19.4
2013-06-09,129164,0.56939847871698,New York,22.9
2013-06-10,136509,0.5450092095173212,New York,21.2
2013-06-11,135786,0.5525853550807889,New York,22.8
2013-06-12,133838,0.5535635266516236,New York,23.0
2013-06-13,135895,0.5468744434011553,New York,19.6
2013-06-14,136800,0.5586892449561403,New York,16.4
2013-06-15,124246,0.5716084316758688,New York,21.3
2013-06-16,127953,0.568871585793221,New York,22.9
2013-06-17,132753,0.5522376206790054,New York,24.6
2013-06-18,43066,0.5562439305949008,New York,23.1
2013-06-21,2,0.616036,New York,22.6
2013-06-25,121744,0.5547103489535418,New York,27.4
2013-06-26,129189,0.557581148936829,New York,26.9
2013-06-27,3,0.5366556666666668,New York,26.4
2013-06-28,119004,0.55771239134819,New York,25.9
2013-06-29,52513,0.5897456253118275,New York,25.0
2013-06-30,148645,0.5732886858488344,New York,25.6
2013-07-01,151853,0.5546259883176493,New York,24.2
2013-07-02,145982,0.5547532384198052,New York,25.6
2013-07-03,148698,0.5573019241617237,New York,25.6
2013-07-04,143977,0.5876857890982587,New York,27.7
2013-07-05,139853,0.5713038712791288,New York,28.6
2013-07-06,142813,0.5681963257966712,New York,30.1
2013-07-07,143384,0.5646255177425654,New York,30.8
2013-07-08,141152,0.548265345946214,New York,28.0
2013-07-09,138897,0.5480063306406906,New York,27.9
2013-07-10,140890,0.5468693674852722,New York,27.2
2013-07-11,140572,0.5540128636001479,New York,28.0
2013-07-16,3,0.3874953333333333,New York,30.9
2013-07-17,1,0.340198,New York,30.8
2013-07-19,142152,0.5551693212336092,New York,32.9
2013-07-20,137029,0.5587932772040954,New York,30.9
2013-07-21,132319,0.5600899907798578,New York,27.3
2013-07-22,136406,0.5452329951248478,New York,26.7
2013-07-24,3,0.5508266666666667,New York,26.4
2013-07-26,1,0.527414,New York,22.6
2013-07-30,1,0.527716,New York,24.1
2013-07-31,1,0.7491359999999999,New York,23.9
2013-08-01,2,0.186575,New York,22.3
2013-08-02,2,0.671725,New York,24.1
2013-08-03,3,0.432424,New York,23.3
2013-08-07,2,0.76528,New York,23.3
2013-08-08,1,0.554818,New York,23.8
2013-08-09,1,0.5265479999999999,New York,26.1
2013-08-12,1,0.937187,New York,24.0
2013-08-13,1,0.958298,New York,23.5
2013-08-14,3,0.277601,New York,21.3
2013-08-15,2,0.4564225,New York,20.6
2013-08-17,1,0.384808,New York,22.3
2013-08-20,1,0.751541,New York,24.6
2013-08-22,1,0.886083,New York,24.6
2013-08-24,2,0.7498265,New York,21.9
2013-08-26,1,0.20978,New York,23.5
2013-08-27,1,0.816971,New York,26.1
2013-08-28,1,0.207164,New York,25.5
2013-08-29,1,0.204543,New York,23.8
2013-09-01,1,0.480701,New York,26.3
2013-09-02,2,0.468556,New York,25.4
2013-09-03,1,0.87528,New York,24.8
2013-09-06,2,0.7931170000000001,New York,17.9
2013-09-09,2,0.5146835000000001,New York,18.1
2013-09-10,1,0.8927510000000001,New York,23.8
2013-09-12,1,0.0833769999999999,New York,27.2
2013-09-13,1,0.942627,New York,21.8
2013-09-14,1,0.956229,New York,16.3
2013-09-20,1,0.913229,New York,18.8
2013-09-21,3,0.731431,New York,19.8
2013-09-23,25902,0.5431747438421745,New York,14.7
2013-09-24,43957,0.5478895901676638,New York,15.1
2013-09-25,57519,0.5455037037674507,New York,17.1
2013-09-26,60072,0.5451149603642297,New York,17.1
2013-09-27,58975,0.5500470655023315,New York,16.7
2013-09-28,56934,0.5640864517335863,New York,17.8
2013-09-29,61211,0.5508899623433696,New York,17.1
2013-09-30,59851,0.5231971101735978,New York,17.1
2013-10-01,125897,0.5331939139534698,New York,19.6
2013-10-02,120092,0.5399138492489092,New York,22.1
2013-10-03,121039,0.5468771673014484,New York,22.4
2013-10-04,120666,0.5486477832695208,New York,23.4
2013-10-05,118560,0.5624094429149796,New York,21.6
2013-10-06,132564,0.5489320405087355,New York,19.4
2013-10-07,130886,0.5311081190730865,New York,21.3
2013-10-08,124507,0.5424848319130651,New York,16.0
2013-10-09,100029,0.5446402371812175,New York,14.0
2013-10-10,125883,0.5453633028049856,New York,14.4
2013-10-11,130195,0.5487717100887131,New York,17.1
2013-10-12,122654,0.5671767060104032,New York,19.1
2013-10-13,134589,0.558957338868704,New York,16.3
2013-10-14,133361,0.5422285185099093,New York,14.8
2013-10-15,133697,0.5396588296895218,New York,15.4
2013-10-16,132113,0.5440681596436384,New York,16.1
2013-10-17,131445,0.5477027095819543,New York,18.6
2013-10-18,62535,0.5517833351563124,New York,17.8
2013-10-19,66493,0.5626532138270194,New York,13.4
2013-10-20,138593,0.5524753084354909,New York,14.2
2013-10-21,124978,0.5345791833202643,New York,13.1
2013-10-22,130740,0.541422341769925,New York,14.1
2013-10-23,129923,0.5378876592366247,New York,10.4
2013-10-24,131944,0.540119239631965,New York,8.4
2013-10-25,124685,0.5506243984922004,New York,7.6
2013-10-26,122922,0.5628324553212607,New York,7.7
2013-10-27,136750,0.5498647289945154,New York,11.2
2013-10-28,129735,0.5358541608817975,New York,10.1
2013-10-29,131548,0.5435248281463799,New York,10.1
2013-10-30,125945,0.5479907813569415,New York,10.3
2013-10-31,127088,0.5657704372324689,New York,15.0
2013-11-01,17195,0.5604402970049434,New York,19.3
2013-11-02,1,0.659373,New York,15.7
2013-11-03,1,0.754207,New York,10.4
2013-11-04,23940,0.5330902528822056,New York,3.9
2013-11-05,65025,0.5412161241061131,New York,7.4
2013-11-06,67660,0.5433461351758795,New York,11.7
2013-11-07,66924,0.5474532545872931,New York,14.1
2013-11-08,66711,0.5536099822667926,New York,7.3
2013-11-09,64490,0.5648155113816096,New York,6.1
2013-11-10,65373,0.5573748578159179,New York,8.9
2013-11-11,61715,0.5392546435874584,New York,8.7
2013-11-12,73304,0.5361250278293135,New York,6.2
2013-11-13,69882,0.5451627613548553,New York,0.8
2013-11-14,67976,0.5480854506149229,New York,4.1
2013-11-15,66798,0.5530521384023472,New York,7.6
2013-11-16,63557,0.5617008444703179,New York,10.1
2013-11-17,65614,0.5503742963239553,New York,11.8
2013-11-18,66560,0.532613868795072,New York,16.2
2013-11-19,65686,0.5365676786834332,New York,8.9
2013-11-20,71036,0.540401808026916,New York,2.9
2013-11-21,66126,0.5384178009859966,New York,3.8
2013-11-22,69906,0.5457010764598175,New York,11.1
2013-11-23,69994,0.5535183938623311,New York,8.5
2013-11-24,71394,0.5403417909348125,New York,-1.9
2013-11-25,76764,0.5345552620890001,New York,-2.6
2013-11-26,71699,0.53264044799788,New York,1.8
2013-11-27,69970,0.5397578167071603,New York,9.3
2013-11-28,79828,0.5757799910181891,New York,1.1
2013-11-29,67911,0.5411656068678122,New York,1.1
2013-11-30,67305,0.5423901218928757,New York,-0.9
2013-12-01,68750,0.5245382018036363,New York,4.7
2013-12-02,69677,0.5199504378489314,New York,6.9
2013-12-03,66103,0.5330066976687895,New York,6.8
2013-12-04,68709,0.5402978455515289,New York,6.5
2013-12-05,67464,0.5399077185461876,New York,10.8
